Job Title,Total Cash Compensation,Base Pay,Overtime,Year,HourlyRate,Hours Worked Overtime,Stress Level,Job Title Encoded
Office Specialist II,28464.28,23579.07,0.0,2017,11.336091346153847,0.0,Low Stress,50
Maintenance Assistant PT,29462.61,27679.19,0.0,2017,13.307302884615384,0.0,Low Stress,45
Recreation Leader PT,29412.4,27475.42,112.3,2017,13.209336538461537,8.501562487488817,Medium Stress,68
Library Clerk PT,29291.76,25356.63,0.0,2017,12.190687500000001,0.0,Low Stress,41
Police Recruit,29213.83,24296.64,2366.02,2017,11.681076923076922,202.55152975884732,Medium Stress,60
Senr Analyst,28000.0,28000.0,0.0,2017,13.461538461538462,0.0,Low Stress,74
Recreation Leader PT,28925.35,25909.35,1668.42,2017,12.456418269230769,133.9405890151625,Medium Stress,68
Library Clerk PT,28914.79,27869.67,0.0,2017,13.398879807692307,0.0,Low Stress,41
Accountant II,27837.86,17617.92,2722.08,2017,8.470153846153845,321.3731473408893,High Stress,0
Senr Maintenance Worker,27820.78,20089.6,1137.89,2017,9.658461538461538,117.81275884039505,Medium Stress,79
Librarian II,27758.96,26877.6,0.0,2017,12.921923076923076,0.0,Low Stress,36
Equipment Mech Asst II,27692.02,26821.6,638.31,2017,12.895,49.500581620783244,Medium Stress,25
Animal Care Attendant PT,28102.39,25325.26,2067.93,2017,12.175605769230769,169.84206282581107,Medium Stress,6
Recreation Leader PT,28526.9,25191.51,1201.98,2017,12.111302884615384,99.24448355815115,Medium Stress,68
Recreation Leader PT,28498.3,26510.41,0.0,2017,12.745389423076922,0.0,Low Stress,68
Recreation Leader PT,28457.76,27000.72,64.17,2017,12.981115384615386,4.9433348444041485,Medium Stress,68
Recreation Leader PT,28346.24,24627.57,2694.14,2017,11.840177884615384,227.54218950550134,Medium Stress,68
Recreation Leader PT,28326.66,26204.02,827.74,2017,12.598086538461539,65.70362867987431,Medium Stress,68
Engineer II,27209.24,20040.8,0.0,2017,9.635,0.0,Low Stress,19
Public Safety Com Spec FT,27188.84,26347.2,22.46,2017,12.666923076923077,1.7731220015789155,Medium Stress,65
Maintenance Assistant PT,28180.49,26990.12,0.0,2017,12.97601923076923,0.0,Low Stress,45
Library Clerk PT,28145.24,26945.78,0.0,2017,12.954701923076923,0.0,Low Stress,41
Public Safety Com Spec FT,27122.5,24741.31,1050.77,2017,11.894860576923078,88.33815186018847,Medium Stress,65
Library Clerk PT,28015.45,24762.07,0.0,2017,11.904841346153846,0.0,Low Stress,41
Recreation Leader PT,28014.42,25843.79,734.78,2017,12.42489903846154,59.1377038739287,Medium Stress,68
Library Clerk PT,27975.67,26964.48,0.0,2017,12.963692307692307,0.0,Low Stress,41
Recreation Leader PT,26901.82,26800.8,0.0,2017,12.885,0.0,Low Stress,68
Police Recruit,27717.43,18963.97,1776.18,2017,9.11729326923077,194.81439804007283,Medium Stress,60
Police Recruit,27631.48,19093.68,1956.05,2017,9.179653846153846,213.08537694148012,Medium Stress,60
Library Clerk PT,27726.35,26182.43,0.0,2017,12.58770673076923,0.0,Low Stress,41
Prin Office Specialist,26631.9,17113.6,1466.88,2017,8.227692307692307,178.28571428571433,Medium Stress,62
Recreation Leader PT,27602.49,25200.78,1067.19,2017,12.115759615384615,88.08279743722218,Medium Stress,68
Maintenance Assistant,27416.75,24386.35,2011.2,2017,11.72420673076923,171.54252276375925,Medium Stress,44
Senr Office Specialist,26549.12,25852.8,646.32,2017,12.429230769230768,52.00000000000001,Medium Stress,80
Accounting Tech,26457.76,26407.76,0.0,2017,12.69603846153846,0.0,Low Stress,1
Library Clerk PT,27383.6,25911.86,0.0,2017,12.457625,0.0,Low Stress,41
Recreation Leader PT,27391.8,25946.54,0.0,2017,12.474298076923077,0.0,Low Stress,68
Animal Care Attendant PT,26767.87,24819.98,1251.43,2017,11.932682692307692,104.87415380673153,Medium Stress,6
Analyst II C,26233.02,24857.6,1325.42,2017,11.95076923076923,110.9066683831102,Medium Stress,4
Senr Engineer,26102.32,26052.32,0.0,2017,12.525153846153845,0.0,Low Stress,76
Library Clerk,26699.84,26061.73,0.0,2017,12.529677884615385,0.0,Low Stress,40
Library Clerk PT,26958.07,25983.68,0.0,2017,12.492153846153846,0.0,Low Stress,41
Recreation Leader PT,26942.74,25710.45,242.41,2017,12.36079326923077,19.611200893022097,Medium Stress,68
Library Clerk PT,26924.3,25951.14,0.0,2017,12.476509615384614,0.0,Low Stress,41
Police Officer,25940.91,18998.4,4113.27,2017,9.133846153846154,450.3327438100051,High Stress,58
Groundsworker,25928.66,23275.2,2618.46,2017,11.19,234.0,Medium Stress,31
Recreation Leader PT,26889.68,25917.76,0.0,2017,12.460461538461537,0.0,Low Stress,68
Animal Care Attendant PT,26889.22,25203.66,713.62,2017,12.117144230769231,58.893414686597104,Medium Stress,6
Library Clerk PT,26856.31,25885.6,0.0,2017,12.444999999999999,0.0,Low Stress,41
Police Data Spec I,25833.88,21540.0,568.65,2017,10.35576923076923,54.91142061281337,Medium Stress,55
Librarian II PT,26776.45,25767.56,0.0,2017,12.388250000000001,0.0,Low Stress,37
Class Instructor PT,26690.38,25725.67,0.0,2017,12.368110576923076,0.0,Low Stress,13
Recreation Leader PT,25682.87,25000.58,309.24,2017,12.019509615384615,25.72817110643033,Medium Stress,68
Library Clerk PT,26631.31,25297.11,0.0,2017,12.162072115384616,0.0,Low Stress,41
Police Officer,25633.91,18998.4,4281.23,2017,9.133846153846154,468.7214923361967,High Stress,58
Animal Care Attendant PT,26529.0,24256.78,1313.32,2017,11.661913461538461,112.61616752099825,Medium Stress,6
Recreation Leader PT,26500.1,25272.99,224.6,2017,12.150475961538461,18.48487258531737,Medium Stress,68
Library Clerk PT,26390.08,25436.24,0.0,2017,12.228961538461538,0.0,Low Stress,41
Library Clerk PT,25399.08,25399.08,0.0,2017,12.211096153846155,0.0,Low Stress,41
Engineer II,25386.13,23693.6,0.0,2017,11.391153846153845,0.0,Low Stress,19
Library Clerk PT,26308.33,25357.31,0.0,2017,12.191014423076924,0.0,Low Stress,41
Recreation Leader PT,26299.72,25349.12,0.0,2017,12.187076923076923,0.0,Low Stress,68
Library Clerk PT,26238.26,25289.78,0.0,2017,12.158548076923076,0.0,Low Stress,41
Animal Care Attendant PT,26152.15,24491.32,715.55,2017,11.774673076923078,60.77026473052493,Medium Stress,6
Recreation Leader PT,26139.15,24952.93,241.44,2017,11.996600961538462,20.125700669220006,Medium Stress,68
Police Officer,24978.04,18998.4,2738.0,2017,9.133846153846154,299.7641906686879,High Stress,58
Maintenance Assistant PT,25873.96,21990.02,2597.77,2017,10.572125,245.71881244309918,Medium Stress,45
Library Clerk,25259.04,24887.11,0.0,2017,11.96495673076923,0.0,Low Stress,40
Library Clerk PT,25658.37,24682.74,0.0,2017,11.866701923076924,0.0,Low Stress,41
Library Clerk PT,25619.48,24217.33,0.0,2017,11.642947115384617,0.0,Low Stress,41
Assoc Construction Insp,24645.6,24645.6,0.0,2017,11.848846153846154,0.0,Low Stress,7
Senr Office Specialist,24643.2,24643.2,0.0,2017,11.847692307692308,0.0,Low Stress,80
Office Specialist II,24612.45,24309.76,302.69,2017,11.687384615384614,25.898865311710196,Medium Stress,50
Library Clerk PT,25530.58,24573.05,0.0,2017,11.813966346153846,0.0,Low Stress,41
Maintenance Assistant PT,25523.39,24077.22,475.43,2017,11.57558653846154,41.07178486552849,Medium Stress,45
Public Safety Radio Disp FT,24552.97,21232.38,428.5,2017,10.207875000000001,41.97739490344464,Medium Stress,66
Recreation Leader PT,25452.08,22398.06,2134.07,2017,10.768298076923077,198.18080673058293,Medium Stress,68
Assoc Engineering Tech,24475.0,24440.0,0.0,2017,11.75,0.0,Low Stress,9
Library Clerk PT,25328.52,23936.83,0.0,2017,11.508091346153847,0.0,Low Stress,41
Class Instructor PT,25344.59,24428.5,0.0,2017,11.744471153846154,0.0,Low Stress,13
Recreation Leader PT,25305.45,24230.38,160.43,2017,11.649221153846154,13.771736142809152,Medium Stress,68
Animal Care Attendant PT,25278.69,23075.11,1289.88,2017,11.093802884615386,116.27031897139385,Medium Stress,6
Police Data Spec I,24280.27,21568.8,473.66,2017,10.369615384615384,45.677682578539375,Medium Stress,55
Library Clerk PT,25156.55,24247.25,0.0,2017,11.657331730769231,0.0,Low Stress,41
Library Clerk PT,25108.38,23222.97,0.0,2017,11.164889423076923,0.0,Low Stress,41
Library Clerk PT,25089.01,23577.88,127.14,2017,11.335519230769231,11.216072013259886,Medium Stress,41
Library Clerk PT,25065.01,23682.87,0.0,2017,11.385995192307691,0.0,Low Stress,41
Library Clerk PT,25068.15,24024.76,67.4,2017,11.550365384615384,5.835313235179041,Medium Stress,41
Maintenance Assistant,24646.9,22807.02,799.77,2017,10.964913461538462,72.93901614502903,Medium Stress,44
Engineerg Technician II,24073.07,19490.4,2923.57,2017,9.370384615384616,312.00106719205354,High Stress,21
Library Clerk PT,24927.2,22936.1,0.0,2017,11.026971153846153,0.0,Low Stress,41
Recreation Leader PT,24955.04,24053.02,0.0,2017,11.563951923076923,0.0,Low Stress,68
Animal Care Attendant PT,24951.9,22988.22,1047.36,2017,11.052028846153847,94.76631074524255,Medium Stress,6
Recreation Leader PT,24932.16,23400.23,320.85,2017,11.250110576923078,28.51971967796898,Medium Stress,68
Maintenance Assistant PT,24937.62,23009.49,1026.72,2017,11.062254807692309,92.81290458849804,Medium Stress,45
Recreation Leader PT,24915.91,22326.29,1689.06,2017,10.73379326923077,157.3590954878755,Medium Stress,68
Police Data Spec II,24008.03,23140.13,0.0,2017,11.1250625,0.0,Low Stress,56
Recreation Leader PT,24906.66,22581.3,1425.09,2017,10.856394230769231,131.26734067569183,Medium Stress,68
Police Officer,23970.66,18998.4,3111.94,2017,9.133846153846154,340.70422772444,High Stress,58
Recreation Leader PT,24791.53,22335.11,337.17,2017,10.738033653846154,31.399603583774606,Medium Stress,68
Library Clerk PT,24836.82,23917.79,21.31,2017,11.4989375,1.8532146991841636,Medium Stress,41
Recreation Leader PT,24797.18,23515.87,385.02,2017,11.30570673076923,34.05536771550447,Medium Stress,68
Recreation Leader PT,24773.48,23475.55,0.0,2017,11.286322115384616,0.0,Low Stress,68
Library Clerk PT,24776.43,23880.84,0.0,2017,11.481173076923078,0.0,Low Stress,41
Environment Serv Spec,23879.24,23693.59,0.0,2017,11.391149038461538,0.0,Low Stress,24
Recreation Leader PT,24765.73,23381.3,489.3,2017,11.241009615384614,43.52811862471292,Medium Stress,68
Engineerg Technician II,23865.6,23232.0,0.0,2017,11.169230769230769,0.0,Low Stress,21
Senr Office Specialist,23862.55,22488.0,527.51,2017,10.811538461538461,48.79139096406973,Medium Stress,80
Public Sfty Radio Disp Trainee,23807.49,23133.6,0.0,2017,11.121923076923077,0.0,Low Stress,67
Recreation Leader PT,24685.82,23276.62,516.92,2017,11.190682692307691,46.191998666473054,Medium Stress,68
Library Clerk PT,24666.1,23298.38,0.0,2017,11.20114423076923,0.0,Low Stress,41
Public Sfty Radio Disp Trainee,23730.87,23133.6,0.0,2017,11.121923076923077,0.0,Low Stress,67
Police Recruit,24402.01,16994.41,944.32,2017,8.170389423076923,115.57833428756868,Medium Stress,60
Police Data Spec I,23706.21,20626.0,879.73,2017,9.916346153846154,88.71513623581886,Medium Stress,55
Recreation Leader PT,24551.35,22284.76,1379.22,2017,10.713826923076923,128.73271240076178,Medium Stress,68
Public Sfty Radio Disp Trainee,23602.24,23133.6,0.0,2017,11.121923076923077,0.0,Low Stress,67
Recreation Leader PT,24481.6,22689.31,907.41,2017,10.908322115384616,83.18511228415495,Medium Stress,68
Maintenance Assistant,23594.35,20236.88,1705.69,2017,9.729269230769232,175.31532528729724,Medium Stress,44
Parking & Traffic Ctrl Officer,23593.99,19665.77,1269.57,2017,9.454697115384615,134.27928832687456,Medium Stress,51
Recreation Leader PT,24478.58,22011.16,1582.66,2017,10.582288461538461,149.55744267907735,Medium Stress,68
Public Sfty Radio Disp Trainee,23574.7,22169.7,216.88,2017,10.658509615384617,20.34806064132577,Medium Stress,67
Code Enforcement Insp II,23449.6,23449.6,0.0,2017,11.273846153846153,0.0,Low Stress,14
Class Instructor PT,24277.09,22893.42,385.02,2017,11.006451923076922,34.981300303755404,Medium Stress,13
Animal Care Attendant PT,24239.31,22790.26,572.9,2017,10.956855769230769,52.28689799940852,Medium Stress,6
Recreation Leader PT,24227.46,22939.0,278.21,2017,11.028365384615384,25.22676664196347,Medium Stress,68
Recreation Leader PT,24205.12,21070.61,1911.68,2017,10.130100961538462,188.71282796274053,Medium Stress,68
Class Instructor PT,24177.61,23303.71,0.0,2017,11.20370673076923,0.0,Low Stress,13
Recreation Leader PT,24142.97,22363.55,906.78,2017,10.75170673076923,84.3382378915691,Medium Stress,68
Recreation Leader PT,24097.45,22319.28,226.53,2017,10.730423076923076,21.11100358076067,Medium Stress,68
Recreation Leader PT,24077.51,23207.23,0.0,2017,11.157322115384614,0.0,Low Stress,68
Recreation Leader PT,24066.65,22110.83,1085.93,2017,10.630206730769231,102.15511584142251,Medium Stress,68
Fire Captain,23194.74,9708.8,0.0,2017,4.667692307692307,0.0,Low Stress,26
Maintenance Assistant PT,24030.91,22579.38,582.88,2017,10.855471153846155,53.694583287937924,Medium Stress,45
Recreation Leader PT,24024.99,23004.22,152.4,2017,11.059721153846155,13.779732588194687,Medium Stress,68
Police Officer,23144.82,18998.4,1792.14,2017,9.133846153846154,196.20869125821122,Medium Stress,58
Recreation Leader PT,23982.22,22168.9,946.51,2017,10.658125,88.80642702163841,Medium Stress,68
Maintenance Assistant PT,23969.69,22076.55,1026.72,2017,10.613725961538462,96.73511486169714,Medium Stress,45
Maintenance Worker II,23088.4,23038.4,0.0,2017,11.076153846153847,0.0,Low Stress,47
Recreation Leader PT,23910.32,22901.72,144.38,2017,11.010442307692308,13.11300635934768,Medium Stress,68
Analyst II C,23035.35,18289.2,162.06,2017,8.792884615384615,18.430811626533693,Medium Stress,4
Recreation Leader PT,23887.08,22425.94,597.77,2017,10.781701923076923,55.44300930083644,Medium Stress,68
Library Clerk PT,23876.08,22536.41,441.93,2017,10.8348125,40.78796933495619,Medium Stress,41
Recreation Leader PT,23877.21,22690.09,324.08,2017,10.908697115384616,29.708405740127073,Medium Stress,68
Recreation Leader PT,23847.94,21798.82,1187.15,2017,10.480201923076923,113.27548922372864,Medium Stress,68
Recreation Leader PT,23811.63,22307.33,643.64,2017,10.724677884615385,60.01485610335257,Medium Stress,68
Recreation Leader PT,23785.72,22243.82,682.17,2017,10.694144230769231,63.789115358782794,Medium Stress,68
Recreation Leader PT,23774.1,22166.87,0.0,2017,10.657149038461538,0.0,Low Stress,68
Groundsworker,22911.79,14795.2,1393.66,2017,7.113076923076924,195.92927435925165,Medium Stress,31
Recreation Leader PT,23763.96,22549.83,355.2,2017,10.841264423076924,32.76370597915815,Medium Stress,68
Recreation Leader PT,23759.34,22448.13,452.42,2017,10.792370192307693,41.920355949471066,Medium Stress,68
Recreation Leader PT,23754.39,22048.05,847.76,2017,10.600024038461537,79.97717711997207,Medium Stress,68
Senr Account Clerk,22889.6,22839.6,0.0,2017,10.980576923076923,0.0,Low Stress,72
Recreation Leader PT,23739.07,22728.85,0.0,2017,10.92733173076923,0.0,Low Stress,68
Recreation Leader PT,23735.32,20953.52,1923.89,2017,10.073807692307692,190.9794249367171,Medium Stress,68
Recreation Leader PT,23734.82,22876.92,0.0,2017,10.99851923076923,0.0,Low Stress,68
Library Clerk PT,23721.05,22815.43,0.0,2017,10.96895673076923,0.0,Low Stress,41
Recreation Leader PT,23714.41,22614.2,243.06,2017,10.872211538461539,22.356077155061865,Medium Stress,68
Recreation Leader PT,23708.98,22492.02,360.03,2017,10.813471153846153,33.29458181168254,Medium Stress,68
Recreation Leader PT,23701.73,22716.72,128.34,2017,10.9215,11.751133086114544,Medium Stress,68
Zoo Keeper PT,23677.3,21263.06,1558.42,2017,10.222625,152.44812364730194,Medium Stress,89
Recreation Leader PT,23642.05,22269.0,518.52,2017,10.70625,48.431523642732046,Medium Stress,68
Recreation Leader PT,23616.92,22448.9,50.78,2017,10.792740384615385,4.705014499596862,Medium Stress,68
Animal Care Attendant PT,23624.37,21434.23,1336.26,2017,10.304918269230768,129.67206193084613,Medium Stress,6
Regional Park Aide PT,23592.63,21338.66,1401.23,2017,10.258971153846154,136.58582122776218,Medium Stress,70
Library Clerk PT,23592.38,22739.64,0.0,2017,10.93251923076923,0.0,Low Stress,41
Recreation Leader PT,23568.8,22452.23,264.7,2017,10.794341346153846,24.522107603565434,Medium Stress,68
Recreation Leader PT,23553.74,22437.69,264.7,2017,10.787350961538461,24.53799834118396,Medium Stress,68
Recreation Leader PT,23548.22,22440.39,256.68,2017,10.788649038461537,23.791672069870447,Medium Stress,68
Recreation Leader PT,23545.3,22467.43,226.86,2017,10.80164903846154,21.002348733255204,Medium Stress,68
Senr Accountant,22690.61,20056.8,0.0,2017,9.642692307692307,0.0,Low Stress,73
Recreation Leader PT,23535.12,22457.94,226.53,2017,10.797086538461539,20.980659846806965,Medium Stress,68
Library Clerk PT,23524.14,22673.84,0.0,2017,10.900884615384616,0.0,Low Stress,41
Recreation Leader PT,23520.56,22670.43,0.0,2017,10.899245192307692,0.0,Low Stress,68
Recreation Leader PT,23520.36,22451.56,218.67,2017,10.794019230769232,20.25844083885485,Medium Stress,68
Recreation Leader PT,23512.8,22186.96,475.99,2017,10.666807692307692,44.62347252620458,Medium Stress,68
Recreation Leader PT,23487.81,22309.98,328.87,2017,10.725951923076924,30.66114806019548,Medium Stress,68
Recreation Leader PT,23482.87,22432.12,201.98,2017,10.784673076923076,18.728430482718533,Medium Stress,68
Recreation Leader PT,23455.53,22274.65,333.07,2017,10.708966346153847,31.101974666268603,Medium Stress,68
Recreation Leader PT,23455.07,22468.18,139.1,2017,10.802009615384616,12.877233491987333,Medium Stress,68
Recreation Leader PT,23449.4,22280.97,320.86,2017,10.712004807692308,29.953309932197747,Medium Stress,68
Analyst II C,22590.8,22540.8,0.0,2017,10.836923076923076,0.0,Low Stress,4
Recreation Leader PT,23434.6,22587.56,0.0,2017,10.859403846153846,0.0,Low Stress,68
Maintenance Assistant PT,23414.12,22257.29,261.84,2017,10.700620192307692,24.469609732361842,Medium Stress,45
Recreation Leader PT,23396.98,22148.42,0.0,2017,10.648278846153845,0.0,Low Stress,68
Recreation Leader PT,23399.7,22168.91,385.02,2017,10.658129807692308,36.12453656945695,Medium Stress,68
Recreation Leader PT,23393.52,22547.96,0.0,2017,10.840365384615383,0.0,Low Stress,68
Recreation Leader PT,23383.84,22448.63,90.01,2017,10.792610576923078,8.339965512372023,Medium Stress,68
Recreation Leader PT,23362.33,22463.2,0.0,2017,10.799615384615384,0.0,Low Stress,68
Senr Office Specialist,22518.51,22486.26,0.0,2017,10.810701923076921,0.0,Low Stress,80
Recreation Leader PT,23362.52,22403.53,114.56,2017,10.770927884615384,10.636038160057813,Medium Stress,68
Class Instructor PT,23359.11,22306.24,208.56,2017,10.724153846153847,19.447688180527063,Medium Stress,13
Library Clerk PT,23358.24,22513.9,0.0,2017,10.823990384615385,0.0,Low Stress,41
Recreation Leader PT,23347.37,22503.49,0.0,2017,10.818985576923078,0.0,Low Stress,68
Recreation Leader PT,23325.31,22482.21,0.0,2017,10.808754807692308,0.0,Low Stress,68
Recreation Leader PT,23315.33,22374.42,98.19,2017,10.756932692307691,9.128066783407125,Medium Stress,68
Recreation Leader PT,23307.56,22320.72,144.38,2017,10.731115384615386,13.454333014347206,Medium Stress,68
Recreation Leader PT,23306.84,22464.43,0.0,2017,10.800206730769231,0.0,Low Stress,68
Maintenance Assistant PT,23306.47,20908.48,1555.56,2017,10.052153846153846,154.7489248381518,Medium Stress,45
Recreation Leader PT,23305.71,22463.32,0.0,2017,10.799673076923076,0.0,Low Stress,68
Recreation Leader PT,23301.52,22459.29,0.0,2017,10.797735576923078,0.0,Low Stress,68
Recreation Leader PT,23299.26,21993.1,463.99,2017,10.573605769230769,43.8819084167307,Medium Stress,68
Class Instructor PT,23298.24,22456.09,0.0,2017,10.796197115384615,0.0,Low Stress,13
Recreation Leader PT,23296.44,22454.4,0.0,2017,10.795384615384616,0.0,Low Stress,68
Recreation Leader PT,23281.64,22440.13,0.0,2017,10.788524038461539,0.0,Low Stress,68
Recreation Leader PT,23281.53,22440.02,0.0,2017,10.788471153846155,0.0,Low Stress,68
Recreation Leader PT,23281.04,22439.56,0.0,2017,10.788250000000001,0.0,Low Stress,68
Maintenance Assistant PT,23265.42,22134.72,261.84,2017,10.641692307692308,24.605109077503574,Medium Stress,45
Recreation Leader PT,23266.26,22425.36,0.0,2017,10.781423076923078,0.0,Low Stress,68
Class Instructor PT,23250.17,22409.78,0.0,2017,10.773932692307692,0.0,Low Stress,13
Recreation Leader PT,23246.28,22406.04,0.0,2017,10.772134615384616,0.0,Low Stress,68
Recreation Leader PT,23217.84,22242.28,136.36,2017,10.693403846153846,12.751786237741817,Medium Stress,68
Recreation Leader PT,23209.63,22098.01,272.72,2017,10.624043269230768,25.670076174279952,Medium Stress,68
Recreation Leader PT,23202.98,22138.11,226.21,2017,10.643322115384615,21.253702325988986,Medium Stress,68
Recreation Leader PT,23191.71,22222.55,130.92,2017,10.68391826923077,12.253931254513995,Medium Stress,68
Recreation Leader PT,23173.72,22085.19,250.92,2017,10.617879807692306,23.631836538422355,Medium Stress,68
Recreation Leader PT,23170.78,22253.08,80.21,2017,10.698596153846154,7.497245325141508,Medium Stress,68
Librarian I PT,23110.07,22082.26,192.51,2017,10.616471153846152,18.13314398073386,Medium Stress,35
Recreation Leader PT,23096.49,22261.67,0.0,2017,10.70272596153846,0.0,Low Stress,68
Maintenance Assistant PT,23094.59,21960.16,261.84,2017,10.55776923076923,24.80069361971862,Medium Stress,45
Recreation Leader PT,23085.89,22251.46,0.0,2017,10.697817307692308,0.0,Low Stress,68
Recreation Leader PT,23082.59,22248.3,0.0,2017,10.696298076923076,0.0,Low Stress,68
Recreation Leader PT,23077.17,22082.63,160.43,2017,10.616649038461539,15.111171087864081,Medium Stress,68
Recreation Leader PT,23071.64,22237.71,0.0,2017,10.691206730769231,0.0,Low Stress,68
Recreation Leader PT,23066.05,22232.34,0.0,2017,10.688625,0.0,Low Stress,68
Recreation Leader PT,23038.47,21995.58,210.17,2017,10.574798076923077,19.874611171880893,Medium Stress,68
Recreation Leader PT,23037.05,22076.05,128.34,2017,10.613485576923077,12.09216322666419,Medium Stress,68
Senr Office Specialist,22188.9,22065.28,123.62,2017,10.608307692307692,11.653131072889174,Medium Stress,80
Recreation Leader PT,23008.12,21903.74,272.73,2017,10.530644230769232,25.89870040458844,Medium Stress,68
Recreation Leader PT,22993.93,20729.36,1433.48,2017,9.966038461538462,143.836490851623,Medium Stress,68
Recreation Leader PT,22992.39,21894.22,267.13,2017,10.526067307692308,25.3779490660092,Medium Stress,68
Recreation Leader PT,22972.15,21874.39,267.44,2017,10.516533653846153,25.43043257434836,Medium Stress,68
Library Clerk PT,22950.56,21688.19,0.0,2017,10.427014423076923,0.0,Low Stress,41
Recreation Leader PT,22952.69,21898.44,224.6,2017,10.528096153846153,21.333391784985597,Medium Stress,68
Recreation Leader PT,22925.16,21807.77,288.77,2017,10.484504807692307,27.542550201143904,Medium Stress,68
Librarian I PT,22901.08,22073.33,0.0,2017,10.612177884615386,0.0,Low Stress,35
Recreation Leader PT,22898.17,22070.52,0.0,2017,10.610826923076923,0.0,Low Stress,68
Engineerg Technician I,22045.06,21076.0,934.06,2017,10.132692307692308,92.18280508635414,Medium Stress,20
Recreation Leader PT,22860.48,21952.38,81.83,2017,10.554028846153846,7.753437212730464,Medium Stress,68
Recreation Leader PT,22830.93,20355.99,1649.73,2017,9.786533653846154,168.57143278219334,Medium Stress,68
Recreation Leader PT,22828.1,22002.96,0.0,2017,10.578346153846153,0.0,Low Stress,68
Recreation Leader PT,22815.88,21830.79,160.43,2017,10.495572115384617,15.285493562074482,Medium Stress,68
Maintenance Assistant PT,22807.33,21162.96,780.36,2017,10.1745,76.69762641898865,Medium Stress,45
Recreation Leader PT,22806.56,21797.74,184.49,2017,10.479682692307692,17.604540654214613,Medium Stress,68
Recreation Leader PT,22806.4,21976.7,0.0,2017,10.565721153846154,0.0,Low Stress,68
Maintenance Assistant,21967.5,19603.2,773.16,2017,9.424615384615384,82.0362389813908,Medium Stress,44
Class Instructor PT,22783.99,21960.48,0.0,2017,10.557923076923077,0.0,Low Stress,13
Engineerg Technician I,21957.2,21907.2,0.0,2017,10.532307692307693,0.0,Low Stress,20
Recreation Leader PT,22778.27,21676.75,278.21,2017,10.421514423076923,26.69573621506914,Medium Stress,68
Engineerg Technician I,21942.2,21907.2,0.0,2017,10.532307692307693,0.0,Low Stress,20
Police Recruit,22548.23,14839.11,1375.98,2017,7.1341875,192.871297537386,Medium Stress,60
Recreation Leader PT,22731.65,21910.02,0.0,2017,10.533663461538461,0.0,Low Stress,68
Recreation Leader PT,22724.45,21630.35,272.72,2017,10.39920673076923,26.225077264121946,Medium Stress,68
Recreation Leader PT,22721.89,21660.01,240.64,2017,10.413466346153845,23.10853965441383,Medium Stress,68
Recreation Leader PT,22712.31,21666.77,224.6,2017,10.416716346153846,21.561497168244273,Medium Stress,68
Class Instructor PT,22696.5,21876.15,0.0,2017,10.517379807692308,0.0,Low Stress,13
Library Clerk PT,22696.12,21875.74,0.0,2017,10.517182692307694,0.0,Low Stress,41
Library Page PT,22692.94,21872.7,0.0,2017,10.515721153846155,0.0,Low Stress,42
Recreation Leader PT,22680.28,21416.59,443.91,2017,10.2964375,43.11296989856929,Medium Stress,68
Recreation Leader PT,22665.76,21766.3,80.21,2017,10.464567307692308,7.664913191493271,Medium Stress,68
Maintenance Assistant,21844.06,20435.84,781.66,2017,9.824923076923078,79.55889261219504,Medium Stress,44
Recreation Leader PT,22646.1,21827.54,0.0,2017,10.494009615384616,0.0,Low Stress,68
Recreation Leader PT,22634.43,21589.16,227.18,2017,10.379403846153846,21.887576913599233,Medium Stress,68
Recreation Leader PT,22623.29,21448.13,357.45,2017,10.311600961538462,34.66484024481388,Medium Stress,68
Recreation Leader PT,22615.48,21571.2,226.86,2017,10.37076923076923,21.874944370271475,Medium Stress,68
Recreation Leader PT,22581.87,20174.34,1591.31,2017,9.699201923076924,164.06607601537397,Medium Stress,68
Recreation Leader PT,22549.56,21427.15,307.39,2017,10.301514423076924,29.83930200703313,Medium Stress,68
Maintenance Worker II,21717.94,16475.2,1150.38,2017,7.920769230769231,145.2358939496941,Medium Stress,47
Recreation Leader PT,22522.44,20484.54,1223.84,2017,9.848336538461538,124.2687021529407,Medium Stress,68
Library Page PT,22478.58,21528.85,0.0,2017,10.350408653846154,0.0,Low Stress,42
Library Page PT,22468.79,21656.7,0.0,2017,10.411875,0.0,Low Stress,42
Library Clerk PT,22433.75,21622.86,0.0,2017,10.39560576923077,0.0,Low Stress,41
Recreation Leader PT,22419.12,21608.77,0.0,2017,10.388831730769231,0.0,Low Stress,68
Recreation Leader PT,22397.04,21587.5,0.0,2017,10.37860576923077,0.0,Low Stress,68
Recreation Leader PT,22391.75,21500.59,81.83,2017,10.336822115384615,7.916359504553131,Medium Stress,68
Recreation Leader PT,22379.46,21185.51,385.02,2017,10.185341346153846,37.80138405919895,Medium Stress,68
Recreation Leader PT,22376.88,21308.8,259.26,2017,10.244615384615384,25.306952995945338,Medium Stress,68
Recreation Leader PT,22329.38,21522.3,0.0,2017,10.347259615384615,0.0,Low Stress,68
Recreation Leader PT,22317.51,21137.99,372.85,2017,10.162495192307693,36.68882424487853,Medium Stress,68
Class Instructor PT,22312.21,21489.37,16.37,2017,10.331427884615383,1.5844857248025421,Medium Stress,13
Library Clerk PT,22301.09,21461.27,0.0,2017,10.31791826923077,0.0,Low Stress,41
